entryValidBit, t0, hostName, IP Addr, First Line, t1, t2, t3, (t2 - t1), (t3 - t2)
true, Thu Mar 29 00:28:47 EDT 2012, www.alaska.edu, 137.229.114.19, HTTP/1.1 400 Bad request (missing host header)., 1332995347005, 1332995347187, 1332995347456, 182, 269
true, Thu Mar 29 00:28:47 EDT 2012, www.colorado.edu, 128.138.129.98, HTTP/1.1 301 Moved Permanently, 1332995347456, 1332995347606, 1332995347774, 150, 168
true, Thu Mar 29 00:28:47 EDT 2012, www.umn.edu, 134.84.119.7, HTTP/1.1 302 Found, 1332995347774, 1332995347817, 1332995347905, 43, 88
true, Thu Mar 29 00:28:47 EDT 2012, wustl.edu, 128.252.87.149, HTTP/1.1 200 OK, 1332995347905, 1332995347906, 1332995347992, 1, 86
true, Thu Mar 29 00:28:47 EDT 2012, www.ksu.edu.sa, 212.138.39.90, HTTP/1.1 403 Forbidden ( The server denied the specified Uniform Resource Locator (URL). Contact the server administrator.  ), 1332995348075, 1332995348326, 1332995348755, 251, 429
true, Thu Mar 29 00:28:47 EDT 2012, www.msu.ru, 93.180.0.18, HTTP/1.1 200 OK, 1332995348969, 1332995348969, 1332995349291, 0, 322
true, Thu Mar 29 00:28:47 EDT 2012, www.u-tokyo.ac.jp, 59.106.161.11, HTTP/1.1 302 Moved Temporarily, 1332995349774, 1332995349775, 1332995350187, 1, 412
true, Thu Mar 29 00:28:47 EDT 2012, www.nankai.edu.cn, 202.113.16.33, HTTP/1.1 200 OK, 1332995350187, 1332995350589, 1332995351102, 402, 513
true, Thu Mar 29 00:28:47 EDT 2012, www.unisa.ac.za, 163.200.81.116, HTTP/1.1 302 Found, 1332995351102, 1332995351103, 1332995351707, 1, 604
true, Thu Mar 29 00:28:47 EDT 2012, www.shenyang.gov.cn, 61.161.137.46, HTTP/1.1 505 HTTP Version Not Supported, 1332995351708, 1332995352859, 1332995353530, 1151, 671
true, Thu Mar 29 00:28:47 EDT 2012, english.dl.gov.cn, 124.93.228.74, HTTP/1.0 404 Not Found, 1332995353559, 1332995368566, 1332995372293, 15007, 3727
true, Thu Mar 29 00:44:01 EDT 2012, www.unc.edu, 152.19.240.120, HTTP/1.1 200 OK, 1332996241036, 1332996241055, 1332996241068, 19, 13
true, Thu Mar 29 00:44:01 EDT 2012, www.google.com, 74.125.45.103, HTTP/1.0 200 OK, 1332996241087, 1332996241097, 1332996241148, 10, 51
true, Thu Mar 29 00:44:01 EDT 2012, www.wikipedia.org, 208.80.154.225, HTTP/1.0 400 Bad Request, 1332996241169, 1332996241189, 1332996241315, 20, 126
true, Thu Mar 29 00:44:01 EDT 2012, www.harvard.edu, 69.172.200.24, HTTP/1.1 404 Not Found, 1332996241316, 1332996241341, 1332996241416, 25, 75
true, Thu Mar 29 00:44:01 EDT 2012, www.stanford.edu, 171.64.13.26, HTTP/1.1 200 OK, 1332996241416, 1332996241596, 1332996241768, 180, 172
true, Thu Mar 29 00:44:01 EDT 2012, www.youtube.com, 74.125.45.136, HTTP/1.0 200 OK, 1332996241937, 1332996241939, 1332996241987, 2, 48
true, Thu Mar 29 00:44:01 EDT 2012, www.facebook.com, 69.171.228.14, HTTP/1.1 400 Bad Request, 1332996242027, 1332996242029, 1332996242254, 2, 225
true, Thu Mar 29 00:44:01 EDT 2012, www.ox.ac.uk, 163.1.60.42, HTTP/1.1 404 Not Found, 1332996242254, 1332996242387, 1332996242614, 133, 227
true, Thu Mar 29 00:44:01 EDT 2012, www.cam.ac.uk, 131.111.8.46, HTTP/1.1 200 OK, 1332996242614, 1332996242711, 1332996243429, 97, 718
true, Thu Mar 29 00:44:01 EDT 2012, www.bbc.co.uk, 212.58.244.68, HTTP/1.1 404 Not Found, 1332996243686, 1332996243888, 1332996244122, 202, 234
true, Thu Mar 29 00:44:01 EDT 2012, www.unicamp.br, 143.106.10.30, HTTP/1.1 200 OK, 1332996255880, 1332996256314, 1332996256594, 434, 280
true, Thu Mar 29 00:44:01 EDT 2012, www2.planalto.gov.br, 189.9.34.12, HTTP/1.1 301 Moved Permanently, 1332996256595, 1332996256870, 1332996257260, 275, 390
true, Thu Mar 29 00:44:01 EDT 2012, www.unam.mx, 132.248.10.44, HTTP/1.1 200 OK, 1332996257261, 1332996257527, 1332996257712, 266, 185
true, Thu Mar 29 00:44:01 EDT 2012, sydney.edu.au, 129.78.5.11, HTTP/1.1 301 Moved Permanently, 1332996257865, 1332996258108, 1332996258580, 243, 472
true, Thu Mar 29 00:44:01 EDT 2012, www.unimelb.edu.au, 128.250.148.40, HTTP/1.1 200 OK, 1332996258580, 1332996258880, 1332996259378, 300, 498
true, Thu Mar 29 00:44:01 EDT 2012, www.auckland.ac.nz, 130.216.11.141, HTTP/1.1 200 OK, 1332996259378, 1332996259805, 1332996260221, 427, 416
true, Thu Mar 29 00:44:01 EDT 2012, www.alaska.edu, 137.229.114.19, HTTP/1.1 400 Bad request (missing host header)., 1332996260221, 1332996260344, 1332996260615, 123, 271
true, Thu Mar 29 00:44:01 EDT 2012, www.colorado.edu, 128.138.129.98, HTTP/1.1 301 Moved Permanently, 1332996260615, 1332996260676, 1332996260867, 61, 191
true, Thu Mar 29 00:44:01 EDT 2012, www.umn.edu, 134.84.119.7, HTTP/1.1 302 Found, 1332996260867, 1332996260913, 1332996261001, 46, 88
true, Thu Mar 29 00:44:01 EDT 2012, wustl.edu, 128.252.87.149, HTTP/1.1 200 OK, 1332996261003, 1332996261046, 1332996261132, 43, 86
true, Thu Mar 29 00:44:01 EDT 2012, www.ksu.edu.sa, 212.138.39.90, HTTP/1.1 403 Forbidden ( The server denied the specified Uniform Resource Locator (URL). Contact the server administrator.  ), 1332996261216, 1332996261429, 1332996261866, 213, 437
true, Thu Mar 29 00:44:01 EDT 2012, www.msu.ru, 93.180.0.18, HTTP/1.1 200 OK, 1332996262084, 1332996262086, 1332996262407, 2, 321
true, Thu Mar 29 00:44:01 EDT 2012, www.u-tokyo.ac.jp, 59.106.161.11, HTTP/1.1 302 Moved Temporarily, 1332996262736, 1332996262932, 1332996263346, 196, 414
true, Thu Mar 29 00:44:01 EDT 2012, www.nankai.edu.cn, 202.113.16.33, HTTP/1.1 200 OK, 1332996263346, 1332996263609, 1332996264175, 263, 566
true, Thu Mar 29 00:44:01 EDT 2012, www.unisa.ac.za, 163.200.81.116, HTTP/1.1 302 Found, 1332996264176, 1332996264480, 1332996265086, 304, 606
true, Thu Mar 29 01:24:09 EDT 2012, www.unc.edu, 152.19.240.120, HTTP/1.1 200 OK, 1332998649018, 1332998649024, 1332998649039, 6, 15
true, Thu Mar 29 01:24:09 EDT 2012, www.google.com, 173.194.73.147, HTTP/1.0 200 OK, 1332998649055, 1332998649056, 1332998649129, 1, 73
true, Thu Mar 29 01:24:09 EDT 2012, www.wikipedia.org, 208.80.154.225, HTTP/1.0 400 Bad Request, 1332998649161, 1332998649165, 1332998649280, 4, 115
true, Thu Mar 29 01:24:09 EDT 2012, www.harvard.edu, 69.172.200.24, HTTP/1.1 404 Not Found, 1332998649281, 1332998649306, 1332998649380, 25, 74
true, Thu Mar 29 01:24:09 EDT 2012, www.stanford.edu, 171.64.13.26, HTTP/1.1 200 OK, 1332998649380, 1332998649634, 1332998649804, 254, 170
true, Thu Mar 29 01:24:09 EDT 2012, www.youtube.com, 74.125.45.93, HTTP/1.0 200 OK, 1332998649973, 1332998649975, 1332998650024, 2, 49
true, Thu Mar 29 01:24:09 EDT 2012, www.facebook.com, 69.171.228.11, HTTP/1.1 400 Bad Request, 1332998650045, 1332998650062, 1332998650279, 17, 217
true, Thu Mar 29 01:24:09 EDT 2012, www.ox.ac.uk, 163.1.60.42, HTTP/1.1 404 Not Found, 1332998650279, 1332998650409, 1332998650637, 130, 228
true, Thu Mar 29 01:24:09 EDT 2012, www.cam.ac.uk, 131.111.8.46, HTTP/1.1 200 OK, 1332998650637, 1332998650663, 1332998651335, 26, 672
true, Thu Mar 29 01:24:09 EDT 2012, www.bbc.co.uk, 212.58.246.95, HTTP/1.1 404 Not Found, 1332998651591, 1332998651796, 1332998652021, 205, 225
true, Thu Mar 29 01:24:09 EDT 2012, www.unicamp.br, 143.106.10.30, HTTP/1.1 200 OK, 1332998663816, 1332998664377, 1332998664661, 561, 284
true, Thu Mar 29 01:24:09 EDT 2012, www2.planalto.gov.br, 189.9.34.12, HTTP/1.1 301 Moved Permanently, 1332998664670, 1332998664850, 1332998665219, 180, 369
true, Thu Mar 29 01:24:09 EDT 2012, www.unam.mx, 132.248.10.44, HTTP/1.1 200 OK, 1332998665220, 1332998665303, 1332998665498, 83, 195
true, Thu Mar 29 01:24:09 EDT 2012, sydney.edu.au, 129.78.5.11, HTTP/1.1 301 Moved Permanently, 1332998665671, 1332998665929, 1332998666401, 258, 472
true, Thu Mar 29 01:24:09 EDT 2012, www.unimelb.edu.au, 128.250.148.40, HTTP/1.1 200 OK, 1332998666402, 1332998666658, 1332998667157, 256, 499
true, Thu Mar 29 01:24:09 EDT 2012, www.auckland.ac.nz, 130.216.11.141, HTTP/1.1 200 OK, 1332998667157, 1332998668029, 1332998668443, 872, 414
true, Thu Mar 29 01:24:09 EDT 2012, www.alaska.edu, 137.229.114.19, HTTP/1.1 400 Bad request (missing host header)., 1332998668443, 1332998668576, 1332998668844, 133, 268
true, Thu Mar 29 01:24:09 EDT 2012, www.colorado.edu, 128.138.129.98, HTTP/1.1 301 Moved Permanently, 1332998668844, 1332998668906, 1332998669077, 62, 171
true, Thu Mar 29 01:24:09 EDT 2012, www.umn.edu, 134.84.119.207, HTTP/1.1 302 Found, 1332998669077, 1332998669127, 1332998669215, 50, 88
true, Thu Mar 29 01:24:09 EDT 2012, wustl.edu, 128.252.87.149, HTTP/1.1 200 OK, 1332998669215, 1332998669258, 1332998669343, 43, 85
true, Thu Mar 29 01:24:09 EDT 2012, www.ksu.edu.sa, 212.138.39.90, HTTP/1.1 403 Forbidden ( The server denied the specified Uniform Resource Locator (URL). Contact the server administrator.  ), 1332998669425, 1332998669643, 1332998670080, 218, 437
true, Thu Mar 29 01:24:09 EDT 2012, www.msu.ru, 93.180.0.18, HTTP/1.1 200 OK, 1332998670297, 1332998670592, 1332998670911, 295, 319
true, Thu Mar 29 01:24:09 EDT 2012, www.u-tokyo.ac.jp, 59.106.161.11, HTTP/1.1 302 Moved Temporarily, 1332998671390, 1332998671392, 1332998671781, 2, 389
true, Thu Mar 29 01:24:09 EDT 2012, www.nankai.edu.cn, 202.113.16.33, HTTP/1.1 200 OK, 1332998671781, 1332998671791, 1332998672233, 10, 442
true, Thu Mar 29 01:24:09 EDT 2012, www.unisa.ac.za, 163.200.81.116, HTTP/1.1 302 Found, 1332998672233, 1332998672515, 1332998673120, 282, 605
true, Thu Mar 29 01:24:09 EDT 2012, www.shenyang.gov.cn, 61.161.137.46, HTTP/1.1 505 HTTP Version Not Supported, 1332998673120, 1332998675123, 1332998687825, 2003, 12702
true, Thu Mar 29 01:24:09 EDT 2012, english.dl.gov.cn, 124.93.228.74, HTTP/1.0 404 Not Found, 1332998687825, 1332998702835, 1332998703562, 15010, 727
true, Thu Mar 29 01:55:37 EDT 2012, www.unc.edu, 152.19.240.120, HTTP/1.1 200 OK, 1333000537650, 1333000537657, 1333000537675, 7, 18
true, Thu Mar 29 01:55:37 EDT 2012, www.google.com, 74.125.45.147, HTTP/1.0 200 OK, 1333000537691, 1333000537692, 1333000537741, 1, 49
true, Thu Mar 29 01:55:37 EDT 2012, www.wikipedia.org, 208.80.154.225, HTTP/1.0 400 Bad Request, 1333000537762, 1333000538037, 1333000538151, 275, 114
true, Thu Mar 29 01:55:37 EDT 2012, www.harvard.edu, 69.172.200.24, HTTP/1.1 404 Not Found, 1333000538152, 1333000538182, 1333000538253, 30, 71
true, Thu Mar 29 01:55:37 EDT 2012, www.stanford.edu, 171.64.13.26, HTTP/1.1 200 OK, 1333000538254, 1333000538371, 1333000538541, 117, 170
true, Thu Mar 29 01:55:37 EDT 2012, www.youtube.com, 72.14.204.136, HTTP/1.0 200 OK, 1333000538710, 1333000538728, 1333000538815, 18, 87
true, Thu Mar 29 01:55:37 EDT 2012, www.facebook.com, 69.171.224.14, HTTP/1.1 400 Bad Request, 1333000538850, 1333000538867, 1333000539051, 17, 184
true, Thu Mar 29 01:55:37 EDT 2012, www.ox.ac.uk, 163.1.60.42, HTTP/1.1 404 Not Found, 1333000539051, 1333000539151, 1333000539377, 100, 226
true, Thu Mar 29 01:55:37 EDT 2012, www.cam.ac.uk, 131.111.8.46, HTTP/1.1 200 OK, 1333000539377, 1333000539403, 1333000540036, 26, 633
true, Thu Mar 29 01:55:37 EDT 2012, www.bbc.co.uk, 212.58.244.67, HTTP/1.1 404 Not Found, 1333000540292, 1333000540500, 1333000540730, 208, 230
true, Thu Mar 29 01:55:37 EDT 2012, www.unicamp.br, 143.106.10.30, HTTP/1.1 200 OK, 1333000552582, 1333000553242, 1333000553521, 660, 279
true, Thu Mar 29 01:55:37 EDT 2012, www2.planalto.gov.br, 189.9.34.12, HTTP/1.1 301 Moved Permanently, 1333000553521, 1333000553840, 1333000554232, 319, 392
true, Thu Mar 29 01:55:37 EDT 2012, www.unam.mx, 132.248.10.44, HTTP/1.1 200 OK, 1333000554233, 1333000554315, 1333000554510, 82, 195
true, Thu Mar 29 01:55:37 EDT 2012, sydney.edu.au, 129.78.5.11, HTTP/1.1 301 Moved Permanently, 1333000554684, 1333000554925, 1333000555397, 241, 472
true, Thu Mar 29 01:55:37 EDT 2012, www.unimelb.edu.au, 128.250.148.40, HTTP/1.1 200 OK, 1333000555397, 1333000555648, 1333000556146, 251, 498
true, Thu Mar 29 01:55:37 EDT 2012, www.auckland.ac.nz, 130.216.11.141, HTTP/1.1 200 OK, 1333000556146, 1333000556980, 1333000557395, 834, 415
true, Thu Mar 29 01:55:37 EDT 2012, www.alaska.edu, 137.229.114.19, HTTP/1.1 400 Bad request (missing host header)., 1333000557396, 1333000557542, 1333000557812, 146, 270
true, Thu Mar 29 01:55:37 EDT 2012, www.colorado.edu, 128.138.129.98, HTTP/1.1 301 Moved Permanently, 1333000557813, 1333000557874, 1333000558043, 61, 169
true, Thu Mar 29 01:55:37 EDT 2012, www.umn.edu, 134.84.119.7, HTTP/1.1 302 Found, 1333000558043, 1333000558089, 1333000558177, 46, 88
true, Thu Mar 29 01:55:37 EDT 2012, wustl.edu, 128.252.87.149, HTTP/1.1 200 OK, 1333000558177, 1333000558219, 1333000558304, 42, 85
true, Thu Mar 29 01:55:37 EDT 2012, www.ksu.edu.sa, 212.138.39.90, HTTP/1.1 403 Forbidden ( The server denied the specified Uniform Resource Locator (URL). Contact the server administrator.  ), 1333000558387, 1333000558591, 1333000559026, 204, 435
true, Thu Mar 29 01:55:37 EDT 2012, www.msu.ru, 93.180.0.18, HTTP/1.1 200 OK, 1333000559242, 1333000559388, 1333000559710, 146, 322
true, Thu Mar 29 01:55:37 EDT 2012, www.u-tokyo.ac.jp, 59.106.161.11, HTTP/1.1 302 Moved Temporarily, 1333000560187, 1333000560409, 1333000560820, 222, 411
true, Thu Mar 29 01:55:37 EDT 2012, www.nankai.edu.cn, 202.113.16.33, HTTP/1.1 200 OK, 1333000560821, 1333000561402, 1333000561876, 581, 474
true, Thu Mar 29 01:55:37 EDT 2012, www.unisa.ac.za, 163.200.81.116, HTTP/1.1 302 Found, 1333000561876, 1333000562516, 1333000563124, 640, 608
true, Thu Mar 29 01:55:37 EDT 2012, www.shenyang.gov.cn, 61.161.137.46, HTTP/1.1 505 HTTP Version Not Supported, 1333000563124, 1333000563922, 1333000564490, 798, 568
true, Thu Mar 29 01:55:37 EDT 2012, english.dl.gov.cn, 124.93.228.74, HTTP/1.0 404 Not Found, 1333000564490, 1333000579498, 1333000583213, 15008, 3715
true, Thu Mar 29 02:26:23 EDT 2012, www.unc.edu, 152.19.240.120, HTTP/1.1 200 OK, 1333002383284, 1333002383291, 1333002383302, 7, 11
true, Thu Mar 29 02:26:23 EDT 2012, www.google.com, 173.194.73.104, HTTP/1.0 200 OK, 1333002383319, 1333002383320, 1333002383394, 1, 74
true, Thu Mar 29 02:26:23 EDT 2012, www.wikipedia.org, 208.80.154.225, HTTP/1.0 400 Bad Request, 1333002383447, 1333002383506, 1333002383620, 59, 114
true, Thu Mar 29 02:26:23 EDT 2012, www.harvard.edu, 69.172.200.24, HTTP/1.1 404 Not Found, 1333002383621, 1333002383651, 1333002383723, 30, 72
true, Thu Mar 29 02:26:23 EDT 2012, www.stanford.edu, 171.64.13.26, HTTP/1.1 200 OK, 1333002383723, 1333002383931, 1333002384101, 208, 170
true, Thu Mar 29 02:26:23 EDT 2012, www.youtube.com, 74.125.45.136, HTTP/1.0 200 OK, 1333002384270, 1333002384272, 1333002384323, 2, 51
true, Thu Mar 29 02:26:23 EDT 2012, www.facebook.com, 69.171.229.16, HTTP/1.1 400 Bad Request, 1333002384355, 1333002384357, 1333002384543, 2, 186
true, Thu Mar 29 02:26:23 EDT 2012, www.ox.ac.uk, 163.1.60.42, HTTP/1.1 404 Not Found, 1333002384543, 1333002384670, 1333002384897, 127, 227
true, Thu Mar 29 02:26:23 EDT 2012, www.cam.ac.uk, 131.111.8.46, HTTP/1.1 200 OK, 1333002384897, 1333002384899, 1333002387443, 2, 2544
true, Thu Mar 29 02:26:23 EDT 2012, www.bbc.co.uk, 212.58.244.70, HTTP/1.1 404 Not Found, 1333002387700, 1333002387909, 1333002388136, 209, 227
true, Thu Mar 29 02:26:23 EDT 2012, www.unicamp.br, 143.106.10.30, HTTP/1.1 200 OK, 1333002400228, 1333002400664, 1333002400943, 436, 279
true, Thu Mar 29 02:26:23 EDT 2012, www2.planalto.gov.br, 189.9.34.12, HTTP/1.1 301 Moved Permanently, 1333002400943, 1333002401219, 1333002401620, 276, 401
true, Thu Mar 29 02:26:23 EDT 2012, www.unam.mx, 132.248.10.44, HTTP/1.1 200 OK, 1333002401620, 1333002401708, 1333002401899, 88, 191
true, Thu Mar 29 02:26:23 EDT 2012, sydney.edu.au, 129.78.5.11, HTTP/1.1 301 Moved Permanently, 1333002402071, 1333002402803, 1333002403275, 732, 472
true, Thu Mar 29 02:26:23 EDT 2012, www.unimelb.edu.au, 128.250.148.40, HTTP/1.1 200 OK, 1333002403276, 1333002403527, 1333002404025, 251, 498
true, Thu Mar 29 02:26:23 EDT 2012, www.auckland.ac.nz, 130.216.11.141, HTTP/1.1 200 OK, 1333002404025, 1333002404948, 1333002405367, 923, 419
true, Thu Mar 29 02:26:23 EDT 2012, www.alaska.edu, 137.229.114.19, HTTP/1.1 400 Bad request (missing host header)., 1333002405367, 1333002405521, 1333002405789, 154, 268
true, Thu Mar 29 02:26:23 EDT 2012, www.colorado.edu, 128.138.129.98, HTTP/1.1 301 Moved Permanently, 1333002405789, 1333002405931, 1333002406094, 142, 163
true, Thu Mar 29 02:26:23 EDT 2012, www.umn.edu, 134.84.119.207, HTTP/1.1 302 Found, 1333002406095, 1333002406138, 1333002406226, 43, 88
true, Thu Mar 29 02:26:23 EDT 2012, wustl.edu, 128.252.87.149, HTTP/1.1 200 OK, 1333002406226, 1333002406335, 1333002406420, 109, 85
true, Thu Mar 29 02:26:23 EDT 2012, www.ksu.edu.sa, 212.138.39.90, HTTP/1.1 403 Forbidden ( The server denied the specified Uniform Resource Locator (URL). Contact the server administrator.  ), 1333002406502, 1333002406702, 1333002407139, 200, 437
true, Thu Mar 29 02:26:23 EDT 2012, www.msu.ru, 93.180.0.18, HTTP/1.1 200 OK, 1333002407356, 1333002407508, 1333002407831, 152, 323
true, Thu Mar 29 02:26:23 EDT 2012, www.u-tokyo.ac.jp, 59.106.161.11, HTTP/1.1 302 Moved Temporarily, 1333002408312, 1333002408563, 1333002408979, 251, 416
true, Thu Mar 29 02:26:23 EDT 2012, www.nankai.edu.cn, 202.113.16.33, HTTP/1.1 200 OK, 1333002408979, 1333002409417, 1333002409855, 438, 438
true, Thu Mar 29 02:26:23 EDT 2012, www.unisa.ac.za, 163.200.81.116, HTTP/1.1 302 Found, 1333002409855, 1333002409865, 1333002411779, 10, 1914
true, Thu Mar 29 02:26:23 EDT 2012, www.shenyang.gov.cn, 61.161.137.46, HTTP/1.1 505 HTTP Version Not Supported, 1333002411779, 1333002412962, 1333002413721, 1183, 759
true, Thu Mar 29 02:26:23 EDT 2012, english.dl.gov.cn, 124.93.228.74, HTTP/1.0 404 Not Found, 1333002413721, 1333002428729, 1333002429534, 15008, 805
true, Thu Mar 29 02:57:09 EDT 2012, www.unc.edu, 152.19.240.120, HTTP/1.1 200 OK, 1333004229605, 1333004229612, 1333004229625, 7, 13
true, Thu Mar 29 02:57:09 EDT 2012, www.google.com, 173.194.73.106, HTTP/1.0 200 OK, 1333004229641, 1333004229642, 1333004229714, 1, 72
true, Thu Mar 29 02:57:09 EDT 2012, www.wikipedia.org, 208.80.154.225, HTTP/1.0 400 Bad Request, 1333004229746, 1333004229806, 1333004229921, 60, 115
true, Thu Mar 29 02:57:09 EDT 2012, www.harvard.edu, 69.172.200.24, HTTP/1.1 404 Not Found, 1333004229921, 1333004229945, 1333004230019, 24, 74
true, Thu Mar 29 02:57:09 EDT 2012, www.stanford.edu, 171.64.13.26, HTTP/1.1 200 OK, 1333004230019, 1333004230338, 1333004230507, 319, 169
true, Thu Mar 29 02:57:09 EDT 2012, www.youtube.com, 74.125.45.190, HTTP/1.0 200 OK, 1333004230676, 1333004230679, 1333004230726, 3, 47
true, Thu Mar 29 02:57:09 EDT 2012, www.facebook.com, 69.171.229.14, HTTP/1.1 400 Bad Request, 1333004230746, 1333004230772, 1333004230967, 26, 195
true, Thu Mar 29 02:57:09 EDT 2012, www.ox.ac.uk, 163.1.60.42, HTTP/1.1 404 Not Found, 1333004230967, 1333004231097, 1333004231324, 130, 227
true, Thu Mar 29 02:57:09 EDT 2012, www.cam.ac.uk, 131.111.8.46, HTTP/1.1 200 OK, 1333004231324, 1333004231453, 1333004232212, 129, 759
true, Thu Mar 29 02:57:09 EDT 2012, www.bbc.co.uk, 212.58.244.67, HTTP/1.1 404 Not Found, 1333004232469, 1333004232570, 1333004232797, 101, 227
true, Thu Mar 29 02:57:09 EDT 2012, www.unicamp.br, 143.106.10.30, HTTP/1.1 200 OK, 1333004244194, 1333004244632, 1333004244911, 438, 279
true, Thu Mar 29 02:57:09 EDT 2012, www2.planalto.gov.br, 189.9.34.12, HTTP/1.1 301 Moved Permanently, 1333004244912, 1333004245092, 1333004245492, 180, 400
true, Thu Mar 29 02:57:09 EDT 2012, www.unam.mx, 132.248.10.44, HTTP/1.1 200 OK, 1333004245493, 1333004245676, 1333004245867, 183, 191
true, Thu Mar 29 02:57:09 EDT 2012, sydney.edu.au, 129.78.5.11, HTTP/1.1 301 Moved Permanently, 1333004246040, 1333004246332, 1333004246805, 292, 473
true, Thu Mar 29 02:57:09 EDT 2012, www.unimelb.edu.au, 128.250.148.40, HTTP/1.1 200 OK, 1333004246805, 1333004247056, 1333004247553, 251, 497
true, Thu Mar 29 02:57:09 EDT 2012, www.auckland.ac.nz, 130.216.11.141, HTTP/1.1 200 OK, 1333004247553, 1333004248305, 1333004248721, 752, 416
true, Thu Mar 29 02:57:09 EDT 2012, www.alaska.edu, 137.229.114.19, HTTP/1.1 400 Bad request (missing host header)., 1333004248721, 1333004248855, 1333004249122, 134, 267
true, Thu Mar 29 02:57:09 EDT 2012, www.colorado.edu, 128.138.129.98, HTTP/1.1 301 Moved Permanently, 1333004249122, 1333004249231, 1333004249401, 109, 170
true, Thu Mar 29 02:57:09 EDT 2012, www.umn.edu, 134.84.119.7, HTTP/1.1 302 Found, 1333004249414, 1333004249461, 1333004249549, 47, 88
true, Thu Mar 29 02:57:09 EDT 2012, wustl.edu, 128.252.87.149, HTTP/1.1 200 OK, 1333004249549, 1333004249551, 1333004249637, 2, 86
true, Thu Mar 29 02:57:09 EDT 2012, www.ksu.edu.sa, 212.138.39.90, HTTP/1.1 403 Forbidden ( The server denied the specified Uniform Resource Locator (URL). Contact the server administrator.  ), 1333004249719, 1333004249921, 1333004250353, 202, 432
true, Thu Mar 29 02:57:09 EDT 2012, www.msu.ru, 93.180.0.18, HTTP/1.1 200 OK, 1333004250568, 1333004250892, 1333004251214, 324, 322
true, Thu Mar 29 02:57:09 EDT 2012, www.u-tokyo.ac.jp, 59.106.161.11, HTTP/1.1 302 Moved Temporarily, 1333004251692, 1333004251874, 1333004252267, 182, 393
true, Thu Mar 29 02:57:09 EDT 2012, www.nankai.edu.cn, 202.113.16.33, HTTP/1.1 200 OK, 1333004252268, 1333004252668, 1333004253107, 400, 439
true, Thu Mar 29 02:57:09 EDT 2012, www.unisa.ac.za, 163.200.81.116, HTTP/1.1 302 Found, 1333004253108, 1333004253117, 1333004253735, 9, 618
true, Thu Mar 29 02:57:09 EDT 2012, www.shenyang.gov.cn, 61.161.137.46, HTTP/1.1 505 HTTP Version Not Supported, 1333004253735, 1333004254747, 1333004258457, 1012, 3710
true, Thu Mar 29 02:57:09 EDT 2012, english.dl.gov.cn, 124.93.228.74, HTTP/1.0 404 Not Found, 1333004258457, 1333004273464, 1333004274154, 15007, 690
true, Thu Mar 29 03:27:54 EDT 2012, www.unc.edu, 152.19.240.120, HTTP/1.1 200 OK, 1333006074225, 1333006074231, 1333006074245, 6, 14
true, Thu Mar 29 03:27:54 EDT 2012, www.google.com, 74.125.45.99, HTTP/1.0 200 OK, 1333006074262, 1333006074263, 1333006074314, 1, 51
true, Thu Mar 29 03:27:54 EDT 2012, www.wikipedia.org, 208.80.154.225, HTTP/1.0 400 Bad Request, 1333006074334, 1333006074335, 1333006074449, 1, 114
true, Thu Mar 29 03:27:54 EDT 2012, www.harvard.edu, 69.172.200.24, HTTP/1.1 404 Not Found, 1333006074450, 1333006074480, 1333006074589, 30, 109
true, Thu Mar 29 03:27:54 EDT 2012, www.stanford.edu, 171.64.13.26, HTTP/1.1 200 OK, 1333006074589, 1333006075572, 1333006075742, 983, 170
true, Thu Mar 29 03:27:54 EDT 2012, www.youtube.com, 74.125.47.136, HTTP/1.0 200 OK, 1333006075910, 1333006075911, 1333006075964, 1, 53
true, Thu Mar 29 03:27:54 EDT 2012, www.facebook.com, 69.171.229.14, HTTP/1.1 400 Bad Request, 1333006075985, 1333006076023, 1333006076208, 38, 185
true, Thu Mar 29 03:27:54 EDT 2012, www.ox.ac.uk, 163.1.60.42, HTTP/1.1 404 Not Found, 1333006076208, 1333006076327, 1333006076552, 119, 225
true, Thu Mar 29 03:27:54 EDT 2012, www.cam.ac.uk, 131.111.8.46, HTTP/1.1 200 OK, 1333006076553, 1333006076667, 1333006077297, 114, 630
true, Thu Mar 29 03:27:54 EDT 2012, www.bbc.co.uk, 212.58.244.69, HTTP/1.1 404 Not Found, 1333006077554, 1333006077658, 1333006077891, 104, 233
true, Thu Mar 29 03:27:54 EDT 2012, www.unicamp.br, 143.106.10.30, HTTP/1.1 200 OK, 1333006090222, 1333006090522, 1333006090805, 300, 283
true, Thu Mar 29 03:27:54 EDT 2012, www2.planalto.gov.br, 189.9.34.12, HTTP/1.1 301 Moved Permanently, 1333006090805, 1333006091103, 1333006091494, 298, 391
true, Thu Mar 29 03:27:54 EDT 2012, www.unam.mx, 132.248.10.44, HTTP/1.1 200 OK, 1333006091494, 1333006091594, 1333006091786, 100, 192
true, Thu Mar 29 03:27:54 EDT 2012, sydney.edu.au, 129.78.5.11, HTTP/1.1 301 Moved Permanently, 1333006091954, 1333006092228, 1333006092701, 274, 473
true, Thu Mar 29 03:27:54 EDT 2012, www.unimelb.edu.au, 128.250.148.40, HTTP/1.1 200 OK, 1333006092701, 1333006092953, 1333006093451, 252, 498
